GEOIDFQ,NAME,GEOTYPE,Open year,Fuel type,count
0500000US39117,Morrow County,COUNTY,2009,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2010,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2011,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2012,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2013,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2014,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2015,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2016,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2017,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2018,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2019,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2020,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2021,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2022,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2023,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2024,Biodiesel,0
0500000US39117,Morrow County,COUNTY,2025,Biodiesel,0
0500000US39127,Perry County,COUNTY,2000,Biodiesel,0
0500000US39127,Perry County,COUNTY,2001,Biodiesel,0
0500000US39127,Perry County,COUNTY,2002,Biodiesel,0
0500000US39127,Perry County,COUNTY,2003,Biodiesel,0
0500000US39127,Perry County,COUNTY,2004,Biodiesel,0
0500000US39127,Perry County,COUNTY,2005,Biodiesel,0
0500000US39127,Perry County,COUNTY,2006,Biodiesel,0
0500000US39127,Perry County,COUNTY,2007,Biodiesel,0
0500000US39127,Perry County,COUNTY,2008,Biodiesel,0
0500000US39127,Perry County,COUNTY,2009,Biodiesel,0
0500000US39127,Perry County,COUNTY,2010,Biodiesel,0
0500000US39127,Perry County,COUNTY,2011,Biodiesel,0
0500000US39127,Perry County,COUNTY,2012,Biodiesel,0
0500000US39127,Perry County,COUNTY,2013,Biodiesel,0
0500000US39127,Perry County,COUNTY,2014,Biodiesel,0
0500000US39127,Perry County,COUNTY,2015,Biodiesel,0
0500000US39127,Perry County,COUNTY,2016,Biodiesel,0
0500000US39127,Perry County,COUNTY,2017,Biodiesel,0
0500000US39127,Perry County,COUNTY,2018,Biodiesel,0
0500000US39127,Perry County,COUNTY,2019,Biodiesel,0
0500000US39127,Perry County,COUNTY,2020,Biodiesel,0
0500000US39127,Perry County,COUNTY,2021,Biodiesel,0
0500000US39127,Perry County,COUNTY,2022,Biodiesel,0
0500000US39127,Perry County,COUNTY,2023,Biodiesel,0
0500000US39127,Perry County,COUNTY,2024,Biodiesel,0
0500000US39127,Perry County,COUNTY,2025,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2000,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2001,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2002,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2003,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2004,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2005,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2006,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2007,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2008,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2009,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2010,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2011,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2012,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2013,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2014,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2015,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2016,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2017,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2018,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2019,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2020,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2021,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2022,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2023,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2024,Biodiesel,0
0500000US39129,Pickaway County,COUNTY,2025,Biodiesel,0
0500000US39141,Ross County,COUNTY,2000,Biodiesel,0
0500000US39141,Ross County,COUNTY,2001,Biodiesel,0
0500000US39141,Ross County,COUNTY,2002,Biodiesel,0
0500000US39141,Ross County,COUNTY,2003,Biodiesel,0
0500000US39141,Ross County,COUNTY,2004,Biodiesel,0
0500000US39141,Ross County,COUNTY,2005,Biodiesel,0
0500000US39141,Ross County,COUNTY,2006,Biodiesel,0
0500000US39141,Ross County,COUNTY,2007,Biodiesel,0
0500000US39141,Ross County,COUNTY,2008,Biodiesel,0
0500000US39141,Ross County,COUNTY,2009,Biodiesel,0
0500000US39141,Ross County,COUNTY,2010,Biodiesel,0
0500000US39141,Ross County,COUNTY,2011,Biodiesel,0
0500000US39141,Ross County,COUNTY,2012,Biodiesel,0
0500000US39141,Ross County,COUNTY,2013,Biodiesel,0
0500000US39141,Ross County,COUNTY,2014,Biodiesel,0
0500000US39141,Ross County,COUNTY,2015,Biodiesel,0
0500000US39141,Ross County,COUNTY,2016,Biodiesel,0
0500000US39141,Ross County,COUNTY,2017,Biodiesel,0
0500000US39141,Ross County,COUNTY,2018,Biodiesel,0
0500000US39141,Ross County,COUNTY,2019,Biodiesel,0
0500000US39141,Ross County,COUNTY,2020,Biodiesel,0
0500000US39141,Ross County,COUNTY,2021,Biodiesel,0
0500000US39141,Ross County,COUNTY,2022,Biodiesel,0
0500000US39141,Ross County,COUNTY,2023,Biodiesel,0
0500000US39141,Ross County,COUNTY,2024,Biodiesel,0
0500000US39141,Ross County,COUNTY,2025,Biodiesel,0
0500000US39159,Union County,COUNTY,2000,Biodiesel,0
0500000US39159,Union County,COUNTY,2001,Biodiesel,0
0500000US39159,Union County,COUNTY,2002,Biodiesel,0
0500000US39159,Union County,COUNTY,2003,Biodiesel,0
0500000US39159,Union County,COUNTY,2004,Biodiesel,0
0500000US39159,Union County,COUNTY,2005,Biodiesel,0
0500000US39159,Union County,COUNTY,2006,Biodiesel,0
0500000US39159,Union County,COUNTY,2007,Biodiesel,0
0500000US39159,Union County,COUNTY,2008,Biodiesel,0
0500000US39159,Union County,COUNTY,2009,Biodiesel,0
0500000US39159,Union County,COUNTY,2010,Biodiesel,0
0500000US39159,Union County,COUNTY,2011,Biodiesel,0
0500000US39159,Union County,COUNTY,2012,Biodiesel,0
0500000US39159,Union County,COUNTY,2013,Biodiesel,0
0500000US39159,Union County,COUNTY,2014,Biodiesel,0
0500000US39159,Union County,COUNTY,2015,Biodiesel,0
0500000US39159,Union County,COUNTY,2016,Biodiesel,0
0500000US39159,Union County,COUNTY,2017,Biodiesel,0
0500000US39159,Union County,COUNTY,2018,Biodiesel,0
0500000US39159,Union County,COUNTY,2019,Biodiesel,0
0500000US39159,Union County,COUNTY,2020,Biodiesel,0
0500000US39159,Union County,COUNTY,2021,Biodiesel,0
0500000US39159,Union County,COUNTY,2022,Biodiesel,0
0500000US39159,Union County,COUNTY,2023,Biodiesel,0
0500000US39159,Union County,COUNTY,2024,Biodiesel,0
0500000US39159,Union County,COUNTY,2025,Biodiesel,0
0500000US39041,Delaware County,COUNTY,2000,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2001,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2002,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2003,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2004,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2005,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2006,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2007,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2008,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2009,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2010,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2011,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2012,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2013,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2014,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2015,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2016,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2017,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2018,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2019,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2020,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2021,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2022,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2023,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2024,Compressed Natural Gas (CNG),0
0500000US39041,Delaware County,COUNTY,2025,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2000,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2001,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2002,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2003,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2004,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2005,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2006,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2007,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2008,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2009,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2010,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2011,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2012,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2013,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2014,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2015,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2016,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2017,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2018,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2019,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2020,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2021,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2022,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2023,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2024,Compressed Natural Gas (CNG),0
0500000US39045,Fairfield County,COUNTY,2025,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2000,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2001,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2002,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2003,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2004,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2005,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2006,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2007,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2008,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2009,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2010,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2011,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2012,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2013,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2014,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2015,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2016,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2017,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2018,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2019,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2020,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2021,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2022,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2023,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2024,Compressed Natural Gas (CNG),0
0500000US39047,Fayette County,COUNTY,2025,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2000,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2001,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2002,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2003,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2004,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2005,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2006,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2007,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2008,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2009,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2010,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2011,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2012,Compressed Natural Gas (CNG),3
0500000US39049,Franklin County,COUNTY,2013,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2014,Compressed Natural Gas (CNG),1
0500000US39049,Franklin County,COUNTY,2015,Compressed Natural Gas (CNG),1
0500000US39049,Franklin County,COUNTY,2016,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2017,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2018,Compressed Natural Gas (CNG),1
0500000US39049,Franklin County,COUNTY,2019,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2020,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2021,Compressed Natural Gas (CNG),1
0500000US39049,Franklin County,COUNTY,2022,Compressed Natural Gas (CNG),1
0500000US39049,Franklin County,COUNTY,2023,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2024,Compressed Natural Gas (CNG),0
0500000US39049,Franklin County,COUNTY,2025,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2000,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2001,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2002,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2003,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2004,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2005,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2006,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2007,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2008,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2009,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2010,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2011,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2012,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2013,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2014,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2015,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2016,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2017,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2018,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2019,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2020,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2021,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2022,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2023,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2024,Compressed Natural Gas (CNG),0
0500000US39073,Hocking County,COUNTY,2025,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2000,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2001,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2002,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2003,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2004,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2005,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2006,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2007,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2008,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2009,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2010,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2011,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2012,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2013,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2014,Compressed Natural Gas (CNG),1
0500000US39083,Knox County,COUNTY,2015,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2016,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2017,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2018,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2019,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2020,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2021,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2022,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2023,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2024,Compressed Natural Gas (CNG),0
0500000US39083,Knox County,COUNTY,2025,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2000,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2001,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2002,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2003,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2004,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2005,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2006,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2007,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2008,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2009,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2010,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2011,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2012,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2013,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2014,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2015,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2016,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2017,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2018,Compressed Natural Gas (CNG),0
0500000US39089,Licking County,COUNTY,2019,Compressed Natural Gas (CNG),0
